id,request_time,bus_income,left_db_border,right_db_border,timeout
2417,"2020-02-20 15:27:59.422936",15:27:27,15:27:00,15:44:00,10
2418,"2020-02-20 15:28:11.731490",,,,40
2419,"2020-02-20 15:29:04.418431",15:42:12,15:27:00,15:44:00,394
2420,"2020-02-20 15:35:48.136255",15:43:35,15:27:00,15:44:00,233
2421,"2020-02-20 15:39:51.688952",15:43:23,15:27:00,15:44:00,106
2422,"2020-02-20 15:41:50.726650",15:43:50,15:27:00,15:44:00,60
2423,"2020-02-20 15:42:58.963423",15:44:26,15:44:00,16:05:00,44
2424,"2020-02-20 15:43:52.302298",15:44:16,15:44:00,16:05:00,12
2425,"2020-02-20 15:44:16.082332",15:44:10,15:44:00,16:05:00,10
2426,"2020-02-20 15:44:33.811563",16:03:01,15:44:00,16:05:00,554
2427,"2020-02-20 15:53:58.272754",16:04:20,15:44:00,16:05:00,311
2428,"2020-02-20 15:59:22.106340",16:05:02,16:05:00,16:25:00,170
2429,"2020-02-20 16:02:21.115328",16:05:30,16:05:00,16:25:00,94
2430,"2020-02-20 16:04:04.988091",16:05:41,16:05:00,16:25:00,48
2431,"2020-02-20 16:05:04.639919",16:05:58,16:05:00,16:25:00,27
2432,"2020-02-20 16:05:42.598824",16:05:37,16:05:00,16:25:00,10
2433,"2020-02-20 16:06:01.033887",16:05:37,16:05:00,16:25:00,10
2434,"2020-02-20 16:06:19.462843",16:23:54,16:05:00,16:25:00,527
2435,"2020-02-20 16:15:19.619847",16:25:18,16:25:00,16:45:00,299
2436,"2020-02-20 16:20:28.758314",16:26:17,16:25:00,16:45:00,174
2437,"2020-02-20 16:23:33.118906",16:26:36,16:25:00,16:45:00,91
2438,"2020-02-20 16:25:16.361704",16:26:16,16:25:00,16:45:00,30
2439,"2020-02-20 16:25:55.813223",16:27:05,16:25:00,16:45:00,35
2440,"2020-02-20 16:26:39.261370",16:26:48,16:25:00,16:45:00,10
2441,"2020-02-20 16:26:57.695375",16:26:46,16:25:00,16:45:00,10
2442,"2020-02-20 16:27:16.226429",16:26:46,16:25:00,16:45:00,10
2443,"2020-02-20 16:27:34.444209",16:46:33,16:45:00,17:05:00,569
2444,"2020-02-20 16:37:14.707512",16:43:51,16:25:00,16:45:00,198
2445,"2020-02-20 16:40:43.772528",16:45:09,16:45:00,17:05:00,133
2446,"2020-02-20 16:43:07.143885",16:45:37,16:45:00,17:05:00,75
2447,"2020-02-20 16:44:31.200751",16:45:29,16:45:00,17:05:00,29
2448,"2020-02-20 16:45:09.847501",16:45:35,16:45:00,17:05:00,13
2449,"2020-02-20 16:45:33.074993",16:45:28,16:45:00,17:05:00,10
2450,"2020-02-20 16:45:51.714866",17:05:05,17:05:00,17:25:00,577
2451,"2020-02-20 16:55:41.031176",17:02:03,16:45:00,17:05:00,191
2452,"2020-02-20 16:59:04.612741",17:02:30,16:45:00,17:05:00,103
2453,"2020-02-20 17:00:58.193054",17:02:10,16:45:00,17:05:00,36
2454,"2020-02-20 17:01:47.094798",17:02:10,16:45:00,17:05:00,11
2455,"2020-02-20 17:02:10.329096",17:03:11,16:45:00,17:05:00,30
2456,"2020-02-20 17:02:48.732433",17:02:50,16:45:00,17:05:00,10
2457,"2020-02-20 17:03:07.300028",17:02:50,16:45:00,17:05:00,10
2458,"2020-02-20 17:03:25.556940",17:25:31,17:25:00,17:45:00,663
2459,"2020-02-20 17:14:39.045097",17:25:14,17:25:00,17:45:00,317
2460,"2020-02-20 17:20:08.151493",17:26:32,17:25:00,17:45:00,192
2461,"2020-02-20 17:23:31.533920",17:26:53,17:25:00,17:45:00,101
2462,"2020-02-20 17:25:25.534394",17:25:24,17:25:00,17:45:00,10
2463,"2020-02-20 17:25:44.481611",17:25:24,17:25:00,17:45:00,10
2464,"2020-02-20 17:26:02.923315",17:38:29,17:25:00,17:45:00,373
2465,"2020-02-20 17:32:26.327683",17:39:28,17:25:00,17:45:00,211
2466,"2020-02-20 17:36:10.592175",17:40:00,17:25:00,17:45:00,115
2467,"2020-02-20 17:38:14.418110",17:39:43,17:25:00,17:45:00,44
2468,"2020-02-20 17:39:08.996209",17:40:58,17:25:00,17:45:00,55
2469,"2020-02-20 17:40:12.335666",17:41:16,17:25:00,17:45:00,32
2470,"2020-02-20 17:40:55.994967",17:41:16,17:25:00,17:45:00,10
2471,"2020-02-20 17:41:14.624155",17:41:17,17:25:00,17:45:00,10
2472,"2020-02-20 17:41:33.013278",17:41:18,17:25:00,17:45:00,10
2473,"2020-02-20 17:41:51.387168",17:41:18,17:25:00,17:45:00,10
2474,"2020-02-20 17:42:09.382796",17:41:18,17:25:00,17:45:00,10
2475,"2020-02-20 17:42:27.429410",18:06:01,18:05:00,18:17:00,707
2476,"2020-02-20 17:54:27.492097",18:02:29,17:45:00,18:05:00,241
2477,"2020-02-20 17:58:40.670291",18:03:47,17:45:00,18:05:00,153
2478,"2020-02-20 18:01:24.683629",18:03:37,17:45:00,18:05:00,66
2479,"2020-02-20 18:02:43.118578",18:03:39,17:45:00,18:05:00,28
2480,"2020-02-20 18:03:21.327498",18:03:38,17:45:00,18:05:00,10
2481,"2020-02-20 18:03:39.618761",18:03:38,17:45:00,18:05:00,10
2482,"2020-02-20 18:03:58.149407",18:03:39,17:45:00,18:05:00,10
2483,"2020-02-20 18:04:16.294649",18:18:08,18:17:00,18:29:00,416
2484,"2020-02-20 18:11:21.111383",18:16:13,18:05:00,18:17:00,146
2485,"2020-02-20 18:13:59.976925",18:16:10,18:05:00,18:17:00,65
2486,"2020-02-20 18:15:13.709083",18:16:36,18:05:00,18:17:00,41
2487,"2020-02-20 18:16:07.310741",18:16:38,18:05:00,18:17:00,15
2488,"2020-02-20 18:16:31.005638",18:16:33,18:05:00,18:17:00,10
2489,"2020-02-20 18:16:49.538454",18:16:33,18:05:00,18:17:00,10
2490,"2020-02-20 18:17:08.390196",18:30:17,18:29:00,18:41:00,394
2491,"2020-02-20 18:23:53.132691",18:33:46,18:29:00,18:41:00,296
2492,"2020-02-20 18:29:02.041064",18:34:42,18:29:00,18:41:00,170
2493,"2020-02-20 18:32:00.844157",18:34:42,18:29:00,18:41:00,81
2494,"2020-02-20 18:33:34.401668",18:34:42,18:29:00,18:41:00,34
2495,"2020-02-20 18:34:18.165280",18:34:42,18:29:00,18:41:00,12
2496,"2020-02-20 18:34:41.638714",18:34:42,18:29:00,18:41:00,10
2497,"2020-02-20 18:35:00.488193",18:34:42,18:29:00,18:41:00,10
2498,"2020-02-20 18:35:18.535935",18:34:42,18:29:00,18:41:00,10
2499,"2020-02-20 18:35:37.465126",18:45:18,18:41:00,18:53:00,290
2500,"2020-02-20 18:40:36.187750",18:46:16,18:41:00,18:53:00,170
2501,"2020-02-20 18:43:35.603217",18:47:17,18:41:00,18:53:00,111
2502,"2020-02-20 18:45:39.266593",18:49:34,18:41:00,18:53:00,117
2503,"2020-02-20 18:47:48.470005",18:50:39,18:41:00,18:53:00,85
2504,"2020-02-20 18:49:22.200592",18:51:06,18:41:00,18:53:00,52
2505,"2020-02-20 18:50:25.676131",18:51:23,18:41:00,18:53:00,29
2506,"2020-02-20 18:51:04.692982",18:51:06,18:41:00,18:53:00,10
2507,"2020-02-20 18:51:22.889006",18:54:57,18:53:00,19:04:00,107
2508,"2020-02-20 18:53:21.649431",18:56:24,18:53:00,19:04:00,91
2509,"2020-02-20 18:55:05.715314",18:56:50,18:53:00,19:04:00,52
2510,"2020-02-20 18:56:09.668637",18:56:50,18:53:00,19:04:00,20
2511,"2020-02-20 18:56:37.943540",18:57:42,18:53:00,19:04:00,32
2512,"2020-02-20 18:57:21.468661",18:57:19,18:53:00,19:04:00,10
2513,"2020-02-20 18:57:40.393332",18:57:19,18:53:00,19:04:00,10
2514,"2020-02-20 18:57:59.048235",19:05:55,19:04:00,19:12:00,238
2515,"2020-02-20 19:02:08.985543",19:07:04,19:04:00,19:12:00,148
2516,"2020-02-20 19:04:47.448402",19:06:26,19:04:00,19:12:00,49
2517,"2020-02-20 19:05:46.014724",19:06:31,19:04:00,19:12:00,22
2518,"2020-02-20 19:06:19.578512",19:06:18,19:04:00,19:12:00,10
2519,"2020-02-20 19:06:37.848296",19:06:18,19:04:00,19:12:00,10
2520,"2020-02-20 19:06:56.171972",19:17:44,19:12:00,19:23:00,324
2521,"2020-02-20 19:12:30.091096",19:20:42,19:12:00,19:23:00,246
2522,"2020-02-20 19:16:49.150173",19:19:30,19:12:00,19:23:00,80
2523,"2020-02-20 19:18:17.662778",19:19:53,19:12:00,19:23:00,48
2524,"2020-02-20 19:19:16.521550",19:20:15,19:12:00,19:23:00,29
2525,"2020-02-20 19:19:55.050910",19:19:49,19:12:00,19:23:00,10
2526,"2020-02-20 19:20:13.494223",19:19:49,19:12:00,19:23:00,10
2527,"2020-02-20 19:20:31.380305",19:19:49,19:12:00,19:23:00,10
2528,"2020-02-20 19:20:49.650964",19:25:58,19:23:00,19:34:00,154
2529,"2020-02-20 19:23:33.176793",19:26:00,19:23:00,19:34:00,73
2530,"2020-02-20 19:24:57.059827",19:26:34,19:23:00,19:34:00,48
2531,"2020-02-20 19:25:55.628428",19:25:53,19:23:00,19:34:00,10
2532,"2020-02-20 19:26:14.145484",19:25:53,19:23:00,19:34:00,10
2533,"2020-02-20 19:26:32.306190",19:37:04,19:34:00,19:45:00,316
2534,"2020-02-20 19:32:01.223929",19:35:47,19:34:00,19:45:00,113
2535,"2020-02-20 19:34:04.937719",19:35:59,19:34:00,19:45:00,57
2536,"2020-02-20 19:35:14.072107",19:36:14,19:34:00,19:45:00,30
2537,"2020-02-20 19:35:52.933056",19:36:32,19:34:00,19:45:00,20
2538,"2020-02-20 19:36:21.390601",19:36:32,19:34:00,19:45:00,10
2539,"2020-02-20 19:36:39.709088",19:36:33,19:34:00,19:45:00,10
2540,"2020-02-20 19:36:58.190451",19:53:18,19:45:00,20:04:00,490
2541,"2020-02-20 19:45:17.573130",19:51:34,19:45:00,20:04:00,188
2542,"2020-02-20 19:48:36.263161",19:50:33,19:45:00,20:04:00,58
2543,"2020-02-20 19:49:44.878516",19:49:47,19:45:00,20:04:00,10
2544,"2020-02-20 19:50:03.527475",20:10:28,20:04:00,20:24:00,612
2545,"2020-02-20 20:00:27.579434",20:04:54,20:04:00,20:24:00,133
2546,"2020-02-20 20:02:51.424197",20:05:10,20:04:00,20:24:00,69
2547,"2020-02-20 20:04:10.291271",20:05:16,20:04:00,20:24:00,33
2548,"2020-02-20 20:04:53.719859",20:04:53,20:04:00,20:24:00,10
2549,"2020-02-20 20:05:12.333497",20:04:53,20:04:00,20:24:00,10
2550,"2020-02-20 20:05:30.406397",20:04:53,20:04:00,20:24:00,10
2551,"2020-02-20 20:05:49.246778",20:04:53,20:04:00,20:24:00,10
2552,"2020-02-20 20:06:07.415733",20:25:41,20:24:00,20:44:00,587
2553,"2020-02-20 20:16:08.212141",20:29:47,20:24:00,20:44:00,409
2554,"2020-02-20 20:23:07.172701",20:29:57,20:24:00,20:44:00,205
2555,"2020-02-20 20:26:40.752323",20:28:49,20:24:00,20:44:00,64
2556,"2020-02-20 20:27:56.507919",20:29:03,20:24:00,20:44:00,33
2557,"2020-02-20 20:28:39.910640",20:29:01,20:24:00,20:44:00,11
2558,"2020-02-20 20:29:03.186769",20:29:01,20:24:00,20:44:00,10
2559,"2020-02-20 20:29:21.505802",20:46:48,20:44:00,21:04:00,523
2560,"2020-02-20 20:38:15.678639",20:47:44,20:44:00,21:04:00,284
2561,"2020-02-20 20:43:09.471091",20:47:40,20:44:00,21:04:00,135
2562,"2020-02-20 20:45:33.566439",20:47:32,20:44:00,21:04:00,59
2563,"2020-02-20 20:46:41.959365",20:47:01,20:44:00,21:04:00,10
2564,"2020-02-20 20:47:00.399323",20:47:01,20:44:00,21:04:00,10
2565,"2020-02-20 20:47:18.739193",20:47:02,20:44:00,21:04:00,10
2566,"2020-02-20 20:47:38.126976",21:05:02,21:04:00,21:21:00,522
2567,"2020-02-20 20:56:32.011760",21:07:26,21:04:00,21:21:00,327
2568,"2020-02-20 21:02:10.894087",21:07:05,21:04:00,21:21:00,147
2569,"2020-02-20 21:04:49.350607",21:06:39,21:04:00,21:21:00,55
2570,"2020-02-20 21:05:53.165254",21:07:02,21:04:00,21:21:00,34
2571,"2020-02-20 21:06:36.605029",21:07:02,21:04:00,21:21:00,13
2572,"2020-02-20 21:06:59.515369",21:07:04,21:04:00,21:21:00,10
2573,"2020-02-20 21:07:17.957305",21:07:04,21:04:00,21:21:00,10
2574,"2020-02-20 21:07:35.994903",,,,40
2575,"2020-02-20 21:08:23.508414",,,,70
2576,"2020-02-20 21:09:41.730586",,,,100
2577,"2020-02-20 21:11:30.591387",21:40:45,21:38:00,21:57:00,877
2578,"2020-02-20 21:26:20.171433",21:43:19,21:38:00,21:57:00,509
2579,"2020-02-20 21:34:59.161994",21:46:38,21:38:00,21:57:00,349
2580,"2020-02-20 21:40:57.850219",21:47:55,21:38:00,21:57:00,209
2581,"2020-02-20 21:44:37.076942",21:48:02,21:38:00,21:57:00,102
2582,"2020-02-20 21:46:31.055295",21:47:57,21:38:00,21:57:00,43
2583,"2020-02-20 21:47:24.209060",21:47:59,21:38:00,21:57:00,17
2584,"2020-02-20 21:47:52.655058",21:47:46,21:38:00,21:57:00,10
2585,"2020-02-20 21:48:11.061983",22:02:35,21:57:00,22:27:00,432
2586,"2020-02-20 21:55:35.833474",22:03:42,21:57:00,22:27:00,243
2587,"2020-02-20 21:59:48.602134",22:03:06,21:57:00,22:27:00,99
2588,"2020-02-20 22:01:37.661705",22:03:08,21:57:00,22:27:00,45
2589,"2020-02-20 22:02:30.772932",22:03:08,21:57:00,22:27:00,19
2590,"2020-02-20 22:02:59.344601",22:03:20,21:57:00,22:27:00,10
2591,"2020-02-20 22:03:17.249288",22:03:20,21:57:00,22:27:00,10
2592,"2020-02-20 22:03:36.902114",22:28:02,22:27:00,22:57:00,733
2593,"2020-02-20 22:16:01.567985",22:29:00,22:27:00,22:57:00,389
2594,"2020-02-20 22:22:39.739105",22:30:59,22:27:00,22:57:00,250
2595,"2020-02-20 22:26:58.170226",,,,280
2596,"2020-02-20 22:31:47.092030",23:00:34,22:57:00,23:27:00,863
2597,"2020-02-20 22:46:21.331502",23:03:08,22:57:00,23:27:00,503
2598,"2020-02-20 22:54:55.447465",23:05:36,22:57:00,23:27:00,320
2599,"2020-02-20 23:00:24.704371",23:05:00,22:57:00,23:27:00,138
2600,"2020-02-20 23:02:53.153325",23:05:04,22:57:00,23:27:00,65
2601,"2020-02-20 23:04:06.561533",23:04:43,22:57:00,23:27:00,18
2602,"2020-02-20 23:04:36.801966",23:04:33,22:57:00,23:27:00,10
2603,"2020-02-20 23:05:00.435380",23:25:32,22:57:00,23:27:00,616
2604,"2020-02-20 23:15:24.234933",23:24:50,22:57:00,23:27:00,283
2605,"2020-02-20 23:20:17.987171",23:24:40,22:57:00,23:27:00,131
2606,"2020-02-20 23:22:41.423542",23:24:33,22:57:00,23:27:00,56
2607,"2020-02-20 23:23:51.238175",23:24:52,22:57:00,23:27:00,30
2608,"2020-02-20 23:24:34.078671",23:25:21,22:57:00,23:27:00,23
2609,"2020-02-20 23:25:08.022162",23:25:06,22:57:00,23:27:00,10
2610,"2020-02-20 23:25:25.823842",23:25:06,22:57:00,23:27:00,10
2611,"2020-02-20 23:25:44.180429",,,,40
2612,"2020-02-20 23:26:33.207869",,,,70
2613,"2020-02-20 23:27:51.001223",,,,100
2614,"2020-02-20 23:29:40.324009",23:58:36,23:57:00,00:27:00,868
2615,"2020-02-20 23:44:19.492331",23:52:12,23:27:00,23:57:00,236
2616,"2020-02-20 23:48:28.444312",23:53:27,23:27:00,23:57:00,149
2617,"2020-02-20 23:51:07.175878",23:53:27,23:27:00,23:57:00,70
2618,"2020-02-20 23:52:25.577069",00:00:32,23:57:00,00:27:00,10
2619,"2020-02-20 23:52:43.964137",00:00:32,23:57:00,00:27:00,10
2620,"2020-02-20 23:53:02.082876",00:00:15,23:57:00,00:27:00,10
2621,"2020-02-20 23:53:19.884136",00:00:31,23:57:00,00:27:00,10
2622,"2020-02-20 23:53:38.215837",00:00:00,23:57:00,00:27:00,10
2623,"2020-02-20 23:53:55.850708",00:00:43,23:57:00,00:27:00,10
2624,"2020-02-20 23:54:13.890609",00:00:10,23:57:00,00:27:00,10
2625,"2020-02-20 23:54:32.017887",00:00:10,23:57:00,00:27:00,10
2626,"2020-02-20 23:54:49.828348",00:00:10,23:57:00,00:27:00,10
2627,"2020-02-20 23:55:07.767535",23:59:04,23:57:00,00:27:00,118
2628,"2020-02-20 23:57:17.324046",23:59:13,23:57:00,00:27:00,58
2629,"2020-02-20 23:58:26.240623",23:58:32,23:57:00,00:27:00,10
2630,"2020-02-20 23:58:44.295009",23:58:35,23:57:00,00:27:00,10
2631,"2020-02-20 23:59:03.379597",,,,40
2632,"2020-02-20 23:59:51.608749",,,,70
2633,"2020-02-21 00:01:11.361920",,,,100
2634,"2020-02-21 00:03:00.512886",,,,130
2635,"2020-02-21 00:05:18.478745",,,,160
2636,"2020-02-21 00:08:08.153504",,,,190
2637,"2020-02-21 00:11:26.212516",,,,220
2638,"2020-02-21 00:15:15.076729",,,,250
2639,"2020-02-21 00:19:34.672379",,,,280
2640,"2020-02-21 00:24:23.225306",,,,310
2641,"2020-02-21 00:29:42.286595",00:35:38,00:27:00,00:57:00,178
2642,"2020-02-21 00:32:51.925531",00:55:05,00:27:00,00:57:00,667
2643,"2020-02-21 00:44:11.728290",00:55:55,00:27:00,00:57:00,352
2644,"2020-02-21 00:50:15.914016",00:56:12,00:27:00,00:57:00,178
2645,"2020-02-21 00:53:24.403288",00:56:23,00:27:00,00:57:00,89
2646,"2020-02-21 00:55:03.214032",00:55:54,00:27:00,00:57:00,25
2647,"2020-02-21 00:55:36.947208",00:55:37,00:27:00,00:57:00,10
2648,"2020-02-21 00:55:55.575360",00:55:31,00:27:00,00:57:00,10
2649,"2020-02-21 00:56:13.947337",01:23:13,00:57:00,01:27:00,810
2650,"2020-02-21 01:09:53.935268",01:23:28,00:57:00,01:27:00,407
2651,"2020-02-21 01:16:52.663067",01:23:00,00:57:00,01:27:00,184
2652,"2020-02-21 01:20:07.077135",01:23:00,00:57:00,01:27:00,86
2653,"2020-02-21 01:21:45.530414",01:25:17,00:57:00,01:27:00,106
2654,"2020-02-21 01:23:44.543335",01:24:52,00:57:00,01:27:00,34
2655,"2020-02-21 01:24:28.091808",01:24:25,00:57:00,01:27:00,10
2656,"2020-02-21 01:24:46.498854",,,,40
2657,"2020-02-21 01:25:35.298927",,,,70
2658,"2020-02-21 01:26:54.032070",,,,100
2659,"2020-02-21 01:28:43.252304",,,,130
2660,"2020-02-21 01:31:01.715457",01:56:41,01:27:00,01:57:00,770
2661,"2020-02-21 01:44:01.698646",01:56:00,01:27:00,01:57:00,359
2662,"2020-02-21 01:50:10.638009",01:55:54,01:27:00,01:57:00,172
2663,"2020-02-21 01:53:14.298326",01:55:51,01:27:00,01:57:00,78
2664,"2020-02-21 01:54:43.352166",01:55:51,01:27:00,01:57:00,34
2665,"2020-02-21 01:55:26.909661",01:55:52,01:27:00,01:57:00,13
2666,"2020-02-21 01:55:50.736117",01:55:55,01:27:00,01:57:00,10
2667,"2020-02-21 01:56:09.176034",01:55:54,01:27:00,01:57:00,10
2668,"2020-02-21 01:56:27.612029",,,,40
2669,"2020-02-21 01:57:16.184779",,,,70
2670,"2020-02-21 01:58:34.932005",,,,100
2671,"2020-02-21 02:00:24.058673",,,,130
2672,"2020-02-21 02:02:42.638644",,,,160
2673,"2020-02-21 02:05:32.189985",,,,190
2674,"2020-02-21 02:08:50.801520",,,,220
2675,"2020-02-21 02:12:39.487424",,,,250
2676,"2020-02-21 02:16:58.048873",,,,280
2677,"2020-02-21 02:21:46.746150",,,,310
2678,"2020-02-21 02:27:05.571855",,,,340
2679,"2020-02-21 02:32:54.842932",,,,370
2680,"2020-02-21 02:39:13.845080",,,,400
2681,"2020-02-21 02:46:02.645370",,,,430
2682,"2020-02-21 02:53:21.867228",,,,460
2683,"2020-02-21 03:01:10.570795",,,,490
2684,"2020-02-21 03:09:29.510450",,,,520
2685,"2020-02-21 03:18:18.638545",,,,550
2686,"2020-02-21 03:27:37.816354",,,,580
2687,"2020-02-21 03:37:26.910431",,,,610
2688,"2020-02-21 03:47:45.805275",,,,640
2689,"2020-02-21 03:58:35.189181",,,,670
2690,"2020-02-21 04:09:54.730717",,,,700
2691,"2020-02-21 04:21:43.611889",,,,730
2692,"2020-02-21 04:34:03.376576",,,,760
2693,"2020-02-21 04:46:53.611516",,,,790
2694,"2020-02-21 05:00:12.665219",,,,820
2695,"2020-02-21 05:14:02.972731",,,,850
2696,"2020-02-21 05:28:21.800122",05:51:46,05:50:00,06:10:00,702
2697,"2020-02-21 05:40:17.201023",,,,732
2698,"2020-02-21 05:52:41.565950",06:08:25,05:50:00,06:10:00,472
2699,"2020-02-21 06:00:45.523042",06:08:57,05:50:00,06:10:00,246
2700,"2020-02-21 06:05:04.412951",06:09:32,05:50:00,06:10:00,134
2701,"2020-02-21 06:07:29.215993",06:09:25,05:50:00,06:10:00,58
2702,"2020-02-21 06:08:37.702589",06:09:27,05:50:00,06:10:00,25
2703,"2020-02-21 06:09:11.418842",06:09:37,05:50:00,06:10:00,13
2704,"2020-02-21 06:09:34.771224",06:09:35,05:50:00,06:10:00,10
2705,"2020-02-21 06:09:53.200490",06:09:35,05:50:00,06:10:00,10
2706,"2020-02-21 06:10:11.149908",06:32:11,06:30:00,06:50:00,660
2707,"2020-02-21 06:21:21.121985",06:32:05,06:30:00,06:50:00,322
2708,"2020-02-21 06:26:55.407123",06:32:19,06:30:00,06:50:00,162
2709,"2020-02-21 06:29:49.316723",06:31:52,06:30:00,06:50:00,61
2710,"2020-02-21 06:31:03.865271",06:31:31,06:30:00,06:50:00,14
2711,"2020-02-21 06:31:27.394062",06:32:22,06:30:00,06:50:00,27
2712,"2020-02-21 06:32:06.449092",06:32:04,06:30:00,06:50:00,10
2713,"2020-02-21 06:32:38.457919",06:55:49,06:50:00,07:02:00,695
2714,"2020-02-21 06:44:22.404439",06:53:20,06:50:00,07:02:00,269
2715,"2020-02-21 06:49:01.557128",06:52:54,06:50:00,07:02:00,116
2716,"2020-02-21 06:51:11.537665",06:53:31,06:50:00,07:02:00,70
2717,"2020-02-21 06:52:30.809364",06:53:51,06:50:00,07:02:00,40
2718,"2020-02-21 06:53:19.104557",06:53:15,06:50:00,07:02:00,10
2719,"2020-02-21 06:53:38.429726",07:03:19,07:02:00,07:19:00,290
2720,"2020-02-21 06:58:38.375032",07:07:19,07:02:00,07:19:00,260
2721,"2020-02-21 07:03:08.111269",07:04:37,07:02:00,07:19:00,44
2722,"2020-02-21 07:04:02.403736",07:04:47,07:02:00,07:19:00,22
2723,"2020-02-21 07:04:36.456707",07:05:43,07:02:00,07:19:00,33
2724,"2020-02-21 07:05:20.516618",07:05:19,07:02:00,07:19:00,10
2725,"2020-02-21 07:05:40.154489",07:05:19,07:02:00,07:19:00,10
2726,"2020-02-21 07:05:59.172518",07:16:54,07:02:00,07:19:00,327
2727,"2020-02-21 07:11:39.002761",07:18:24,07:02:00,07:19:00,202
2728,"2020-02-21 07:15:13.215076",07:18:33,07:02:00,07:19:00,100
2729,"2020-02-21 07:17:02.795507",07:18:45,07:02:00,07:19:00,51
2730,"2020-02-21 07:18:06.893950",07:19:18,07:19:00,07:33:00,36
2731,"2020-02-21 07:18:55.946462",07:18:48,07:02:00,07:19:00,10
2732,"2020-02-21 07:19:14.634290",07:31:40,07:19:00,07:33:00,373
2733,"2020-02-21 07:25:39.556503",07:33:03,07:33:00,07:48:00,222
2734,"2020-02-21 07:29:33.911438",07:34:06,07:33:00,07:48:00,136
2735,"2020-02-21 07:32:03.272092",07:33:59,07:33:00,07:48:00,58
2736,"2020-02-21 07:33:12.764788",07:34:47,07:33:00,07:48:00,47
2737,"2020-02-21 07:34:11.670635",07:34:09,07:33:00,07:48:00,10
2738,"2020-02-21 07:34:30.063894",07:34:09,07:33:00,07:48:00,10
2739,"2020-02-21 07:34:48.519891",07:44:18,07:33:00,07:48:00,285
2740,"2020-02-21 07:39:44.740314",07:44:50,07:33:00,07:48:00,153
2741,"2020-02-21 07:42:27.425541",07:45:30,07:33:00,07:48:00,91
2742,"2020-02-21 07:44:11.796735",07:45:39,07:33:00,07:48:00,44
2743,"2020-02-21 07:45:06.251649",07:45:47,07:33:00,07:48:00,20
2744,"2020-02-21 07:45:39.779204",07:45:48,07:33:00,07:48:00,10
2745,"2020-02-21 07:45:59.224133",07:45:48,07:33:00,07:48:00,10
2746,"2020-02-21 07:46:22.977054",07:59:29,07:48:00,08:01:00,393
2747,"2020-02-21 07:53:07.627509",08:01:11,08:01:00,08:15:00,242
2748,"2020-02-21 07:57:22.263417",08:01:23,08:01:00,08:15:00,120
2749,"2020-02-21 07:59:31.421527",08:01:37,08:01:00,08:15:00,63
2750,"2020-02-21 08:00:45.794513",08:01:46,08:01:00,08:15:00,30
2751,"2020-02-21 08:01:25.258656",08:01:35,08:01:00,08:15:00,10
2752,"2020-02-21 08:01:44.058874",08:09:42,08:01:00,08:15:00,239
2753,"2020-02-21 08:05:54.490822",08:09:53,08:01:00,08:15:00,119
2754,"2020-02-21 08:08:03.166150",08:10:32,08:01:00,08:15:00,74
2755,"2020-02-21 08:09:27.217645",08:10:21,08:01:00,08:15:00,27
2756,"2020-02-21 08:10:06.651593",08:10:42,08:01:00,08:15:00,18
2757,"2020-02-21 08:10:35.236938",08:10:32,08:01:00,08:15:00,10
2758,"2020-02-21 08:10:54.308561",08:24:56,08:15:00,08:28:00,421
2759,"2020-02-21 08:18:08.481449",08:27:37,08:15:00,08:28:00,284
2760,"2020-02-21 08:23:03.627514",08:28:25,08:28:00,08:41:00,161
2761,"2020-02-21 08:25:57.430047",08:28:15,08:28:00,08:41:00,69
2762,"2020-02-21 08:27:16.147097",08:28:41,08:28:00,08:41:00,42
2763,"2020-02-21 08:28:09.944091",08:28:15,08:28:00,08:41:00,10
2764,"2020-02-21 08:28:28.727488",08:28:15,08:28:00,08:41:00,10
2765,"2020-02-21 08:28:47.124456",08:37:31,08:28:00,08:41:00,262
2766,"2020-02-21 08:33:22.233042",08:38:44,08:28:00,08:41:00,161
2767,"2020-02-21 08:36:16.408992",08:38:30,08:28:00,08:41:00,67
2768,"2020-02-21 08:37:35.865933",08:38:55,08:28:00,08:41:00,40
2769,"2020-02-21 08:38:24.718620",08:38:56,08:28:00,08:41:00,16
2770,"2020-02-21 08:38:53.145553",08:38:53,08:28:00,08:41:00,10
2771,"2020-02-21 08:39:12.383809",08:38:53,08:28:00,08:41:00,10
2772,"2020-02-21 08:39:31.097690",08:49:01,08:41:00,08:54:00,285
2773,"2020-02-21 08:44:26.754263",08:49:58,08:41:00,08:54:00,166
2774,"2020-02-21 08:47:26.973065",08:52:14,08:41:00,08:54:00,144
2775,"2020-02-21 08:50:01.754490",08:51:48,08:41:00,08:54:00,53
2776,"2020-02-21 08:51:05.676866",08:51:25,08:41:00,08:54:00,10
2777,"2020-02-21 08:51:24.076085",08:51:25,08:41:00,08:54:00,10
2778,"2020-02-21 08:51:42.679241",09:01:05,08:54:00,09:05:00,281
2779,"2020-02-21 08:56:37.206415",09:00:39,08:54:00,09:05:00,121
2780,"2020-02-21 08:58:51.572656",09:00:57,08:54:00,09:05:00,63
2781,"2020-02-21 09:00:06.316029",09:01:23,08:54:00,09:05:00,38
2782,"2020-02-21 09:00:55.179961",09:01:14,08:54:00,09:05:00,10
2783,"2020-02-21 09:01:19.160467",09:01:11,08:54:00,09:05:00,10
2784,"2020-02-21 09:01:37.511827",09:14:18,09:05:00,09:15:00,380
